text,label
"bastante bien , estuve 4 días y si volviese a milán , volvería sin duda a este hotel que recomiendo 100 %",0
fuimos muy felices en el hotel,0
buen hotel,0
la decoración de las habitaciones es genial .,0
"está cerca del parque warner y es un pueblo tranquilo y no hay demasiados inmigrantes peligrosos , aunque en madrid hay muchos y hay que tener cuidado en el metro con las maletas porque hay mucho delincuente extranjero .",0
"correcto del todo , genial si viajas a ver el barça",0
perfecto para conocer la ciudad,0
elegante y familiar,0
"estuvimos 4 días y salimos muy contentos , el servicio de almuerzo ( muy completo ) , las habitaciones amplias y limpias , los empleados muy amables , en definitiva , es un hotel que tenemos de referencia por si queremos volver a leeds para visitar ésta mágica ciudad .",0
sobre todo educado .,0
"el hotel esta espectacularmente bien situado , las habitacione son espaciosas comodas y bonitas , la nuestra daba a un patio interior zen .",0
muy recomendable para ir con familia.el barrio es tranquilo y tiene cerca supermercados y restaurantes asequibles .,0
"es un hotel bien situado , cerca de la plaza de españa , con muchas tiendas y bares cerca .",0
si tuviera que ponerle una nota le pondría un 9 y les recomiendo este hotel. si tengo que volver por allí no dudaré en repetir,0
el desayuno se sale de los estándares y ofrecen desde shushi hasta pequeñas frutas tropicales .,0
"el hotel es increible , bellisimo con unas instalaciones muy confortables y con un parque excepcional , super cuidado !",0
"destacar también los desayunos , con embutido y pan de la zona , así como tartas y pasteles caseros muy ricos .",0
"el hotel esta bastante bien , nos atendieron genial y nos dieron a escoger que habitación queríamos de las que habia libres y estaba bastante limpia .",0
algo a tener en cuenta es que disponen de un parking vigilado a la vuelta de la esquina del hotel por 24 euros al dia,0
recomendable .,0
el hotel tenía unas habitaciones bastante buenas y era tranquilo .,0
"para empezar os diré que por ser socio del club playavip me ofrecieron una habitación con terraza con magníficas vistas a gran via , además nos dieron una entrada gratuita al spa .",0
el hotel se lo recomendamos a todas las personas que les gusta estar bien atendidas .,0
gran hotel en pleno centro de madrid,0
tenía la ubicación perfecta .,0
tambien a la estacion de trenes .,0
"yo estuve en este hotel hace un año con mi pareja ; la verdad que yo lo cogi por oferta y me quede muy satisfecha del ambiente , las instalaciones y el trato .",0
"buen servicio , todo muy limpio y cómodo .",0
es la segunda vez que nos alojamos en él por su cercanía con la estación del ave y de la ciudad de las artes y las ciencias .,0
nosotros estuvimos muy bien pues todo esta limpio y muy tranquilo .,0
"combinabamos mucho yendo a la playa y volviendo al hotel , nos gustaron mucho estas vacaciones .",0
pocos niños .,0
"muy buenas las instalaciones del hotel , a la altura de un resort !",0
"mucha variedad de comidas , tragos y sobre todo buen trato .",0
"el servicio contratado incluçia desayuno , con buena variedad , el personal del restaurante , un encanto , y en la recepción muy amables .",0
es un lugar al que volvería con gusto con toda mi familia y / o amigos .,0
"el hotel está muy bien ubicado , en la zona izquierda del ensanche .",0
ni que decir tiene que la ubicación del hotel es ideal si vas a la zona de los teatros .,0
"al llegar a mequines nos encantó la localización de este hotel de 3 estrellas , con cuyo sello ya habíamos tenido gratas experiencias en el pasado en otros sitios ( la marca ibis ) .",0
"para el precio que nos costo no estaba nada mal , esta claro que sabes doonde vas y la calidad que hay algunos de estos sitios , no obstante lo recomiendo para pasar unos dias de relax con la pareja o familia ,",0
"hotel paris de encamp , andorra , barato y bueno",0
muy contentos,0
"hotel muy recomendable para visitar madrid situado en el centro de madrid en la animada gran via , lugar por exelencia de ocio en madrid puedes encontrar teatros , cines , restaurantes , brares etc.las habitaciones del hotel son muy confortables buen cuarto de baño , minibar gratuito , y grades camas , soy cliente asiduo de esta hotel y vovere todas las veces que pueda",0
"bueno el hotel no era malo , estaba limpio y bien",0
"nunca había estado en un camping y en general me parecio mejor de lo que esperaba , estuvimos en un bungalo plus .",0
"para llegar desde el aeropuerto , la parada tirso de molina que conecta con la línea del aeropuerto está muy cerca , y a unos 15min caminando está la estación de atocha .",0
"me sorprendió que en el hotel no se oye absolutamente nada , ni la autovía ni el aeropuerto realmente se puede descansar .",0
"ha estado muy bien , ha sido uno de los mejores hoteles en que he estado .. no se si hay otros hoteles asi , lo mejor es ir alli y ver lo que hay , pero os aseguro que esta muy pero que muy bien , un saludo a todos .",0
la categoria de hotel .,0
"las vistas desde la azotea impresionantes , con dos jacuzzis .",0
"me gusto el hotel en general y su servicio , la atención personal fue muy buena , todos muy educados y atentos , muy tranquilo y acogedor , con unos buenos desayunos y unas buenas cenas , comer no llegamos hacerlo .",0
lo recomiendo positivamente,0
en todo lo demás ha sido una buena estancia .,0
hemos quedado muy contentos de nuestra estancia en estos apartamentos .,0
"destaca por su compromiso con el huesped , desde la recepcion , al bar · restaurante , pasando por sus magnificas habitaciones , la piscina en la ultima planta o su fantastico spa hacen que tengas una estancia inolvidable .",0
"excelente , como siempre , en la linea de la cadena .",0
"la habitación muy bien , y el desayuno buffet genial.volveremos a repetir.el trato del personal fue también muy bueno .",0
da verdadero gusto llegar y relajarte en la espaciosa habitación decorada con verdadero esmero de modo minimalista pero cómodo .,0
"lo dicho .... increible en esta cadena , donde la amabilidad y las atenciones suelen ser siempre algo a destacar .",0
"el hotel muy céntrico , en plena gran vía madrileña , con acceso a pie a los rincones más pintorescos de madrid .",0
a 5 minutos andando desde la estación de tren / parada autobuses interurbanos .,0
"el hotel es precioso , las instalaciones amplias es decir cuartos amplios con aire acondicionado , friobar , terraza , camas queen , escritorio , pequeña sala .",0
tiene un restaurante buffet tanto para desayunos como para cenas ( estuve en media pensión ) con una gran variedad de comida ( un día tocaba comida china y otro día comida mexicana ) para desayunar también puedes hacerlo a la carta en un restaurante aparte con un personal muy amable y atento .,0
tiene wifi gratis que funciona muy bien y una pequeña zona de spa .,0
"tiene unos precios bastante mas baratos en su web , de que lo que hemos visto anunciado en paginas de reservas con unas ofertas muy completas de cursos de esqui , forfaits y balneario de caldea .",0
clientela tranquila y educada en general .,0
"en definitiva , que salimos contentos de nuestra estancia .",0
la ubicación es cerca del aeropuerto de linate .,0
la comida esta exquisita .,0
volvería a alojarme en próximas visitas a la ciudad de la torre inclinada .,0
"situación ideal a 50 metros de la estación de sants , con parada de taxis en la misma puerta .",0
merece la pena ir a este hotel,0
una buena elección,0
algo maravilloso !,0
nuestro apartamento daba a la parte de las barbacoas y tenia una vistas de la costa y el mar de lejos con una terraza enorme donde por la noches se estaba de maravilla .,0
volvería sin pensármelo y considero este hotel uno de los mejores en los que me he alojado sobre todo por la comida .,0
metro cercano y negocios cercanos .,0
"el desayuno me encantó , riquisimo y super variado .",0
el personal muy amable y gran variedad de actividades para todas las edades .,0
las habitaciones son amplias y comfortables pues no se oye ningún ruido de la gran vía .,0
para viajes cortos está bien,0
todo lo necesario a media hora del centro .,0
"y entre las vistas hay que destacar la pasarela de cristal que tiene en su ultima planta , desde la que puedes pasar y ver a unos metros de altura el suelo , y el paisaje .",0
"fuí por trabajo un día a barcelona y me quedé en este hotel.el hotel como tal , está muy bien .",0
la comida y la calidad de la bebida es excelente .,0
la atención de todo el personal excelente .,0
madrid centro,0
está situado practicamente en el centro de milan .,0
"una de las ventajas que tiene también es que se situa cerca de el centro comercial diagonal del mar , y a pocos metros de la playa .",0
el tranvia está delante mismo del hotel y la estación de tren a cinco minutos andando ( hackerbrücke ),0
atención personalizada .,0
habitación sencilla pero muy lipia con baño suficiente con amenities,0
me gustó mucho el hotel .,0
estuvimos en habitación vista mar ... levantarse todos los días y ver el mar para mi no tiene precio .,0
"las camas super cómodas , y la ducha genial !",0
"bajo mi punto de vista , estos apartamentos están genial y son perfectos si lo que se desea es pasar unos días de relax con tu pareja , pudiendo disfrutar de privacidad , tranquilidad , y buena compañía , con buena iluminación e instalaciones .",0
pero había autobuses delante del hotel y parada de taxis .,0
"el hotel esta en un lugar perfecto para visitar el centro de madrid , para pasear por la puerta del sol , plaza mayor etc y tapear en cualquira de los muchos bares y restaurantes que hay por la zona , ademas el hotel tiene una boca de metro en la puerta .",0
el precio fue una buena oferta,0
muy buena calidad / precio,0
no se puede poner un pero a este hotel .,0
buen trato y buen hotel,0
en recepción un detalle muy de agradecer son las dos jarras con zumos fresquitos .,0
nuestra estancia en el hotel las arenas balneario resort ha sido cuanto menos expectacular .,0
a eso le llamo un hotel con clase ( y para repetir ),0
"stuvimos en este hotel porque tenia un buen precio y estaba bien situado para ir a oberursel , donde se hacian los conciertos del hessentag 2011 .",0
"ademas la ubicación del hotel es genial pues es muy cerca de la playa y la atención de todo el staff muy buena , vale resaltar que la comida es muy variada y deliciosa .",0
la disfrutamos mucho .,0
hotel muy bien situado en el centro de madrid.bien comunicado y para moverse por el centro de la ciudad.viaje de negocios.buena relacion calidad precio .,0
